id,event-id,visible,timestamp,longitude,latitude,tag-local-identifier,individual-local-identifier
1,30046739254,TRUE,2010-02-21T09:48:00,164.246,-66.9,53348,53348
2,30078742733,TRUE,2010-02-21T09:48:00,164.246,-66.9,53348,53348
3,30046739235,TRUE,2010-02-21T09:54:00,164.224,-66.883,53348,53348
4,30078742734,TRUE,2010-02-21T09:54:00,164.247,-66.9,53348,53348
5,30046739439,TRUE,2010-02-21T11:20:00,164.485,-66.906,53348,53348
6,30078742735,TRUE,2010-02-21T11:20:00,164.432,-66.889,53348,53348
7,30046739444,TRUE,2010-02-21T11:32:00,164.489,-66.882,53348,53348
8,30078742736,TRUE,2010-02-21T11:32:00,164.461,-66.888,53348,53348
9,30046738840,TRUE,2010-02-21T11:33:00,163.931,-66.968,53348,53348
10,30046739516,TRUE,2010-02-21T12:12:00,164.618,-66.877,53348,53348
11,30078742737,TRUE,2010-02-21T12:12:00,164.563,-66.884,53348,53348
12,30046739590,TRUE,2010-02-21T13:05:00,164.711,-66.879,53348,53348
13,30078742738,TRUE,2010-02-21T13:05:00,164.705,-66.881,53348,53348
14,30046739620,TRUE,2010-02-21T13:13:00,164.758,-66.884,53348,53348
15,30078742739,TRUE,2010-02-21T13:13:00,164.724,-66.88,53348,53348
16,30046739666,TRUE,2010-02-21T14:42:00,164.892,-66.887,53348,53348
17,30078742740,TRUE,2010-02-21T14:42:00,164.901,-66.888,53348,53348
18,30046739741,TRUE,2010-02-21T15:36:00,165.046,-66.907,53348,53348
19,30046739696,TRUE,2010-02-21T16:13:00,164.965,-66.889,53348,53348
20,30078742741,TRUE,2010-02-21T16:13:00,165.068,-66.897,53348,53348
21,30046740164,TRUE,2010-02-22T12:42:00,165.901,-66.885,53348,53348
22,30078742742,TRUE,2010-02-22T12:42:00,165.858,-66.853,53348,53348
23,30046740172,FALSE,2010-02-22T12:45:00,165.92,-66.879,53348,53348
24,30046740173,TRUE,2010-02-22T12:45:00,165.922,-66.886,53348,53348
25,30078742743,TRUE,2010-02-22T12:45:00,165.86,-66.853,53348,53348
26,30046740180,TRUE,2010-02-22T12:52:00,165.942,-66.883,53348,53348
27,30078742744,TRUE,2010-02-22T12:52:00,165.865,-66.852,53348,53348
28,30046740167,TRUE,2010-02-22T12:53:00,165.907,-66.879,53348,53348
29,30046740166,TRUE,2010-02-22T14:22:00,165.904,-66.84,53348,53348
30,30078742745,TRUE,2010-02-22T14:22:00,165.932,-66.828,53348,53348
31,30046740163,TRUE,2010-02-22T14:25:00,165.898,-66.854,53348,53348
32,30046740162,TRUE,2010-02-22T14:26:00,165.895,-66.835,53348,53348
33,30046740177,TRUE,2010-02-22T14:28:00,165.932,-66.825,53348,53348
34,30078742746,TRUE,2010-02-22T14:28:00,165.937,-66.826,53348,53348
35,30046740185,TRUE,2010-02-22T15:26:00,165.97,-66.801,53348,53348
36,30078742747,TRUE,2010-02-22T15:26:00,165.984,-66.81,53348,53348
37,30046740261,TRUE,2010-02-22T15:57:00,166.299,-66.831,53348,53348
38,30078742748,TRUE,2010-02-22T15:57:00,166.008,-66.801,53348,53348
39,30046740401,TRUE,2010-02-23T12:22:00,166.599,-66.641,53348,53348
40,30078742749,TRUE,2010-02-23T12:22:00,166.532,-66.656,53348,53348
41,30046740370,TRUE,2010-02-23T12:34:00,166.569,-66.635,53348,53348
42,30046740409,TRUE,2010-02-23T12:41:00,166.608,-66.647,53348,53348
43,30078742750,TRUE,2010-02-23T12:41:00,166.54,-66.655,53348,53348
44,30046740329,TRUE,2010-02-23T13:34:00,166.508,-66.654,53348,53348
45,30078742751,TRUE,2010-02-23T13:34:00,166.556,-66.657,53348,53348
46,30046740411,TRUE,2010-02-23T13:57:00,166.609,-66.664,53348,53348
47,30046740360,TRUE,2010-02-23T14:14:00,166.564,-66.664,53348,53348
48,30078742752,TRUE,2010-02-23T14:14:00,166.567,-66.66,53348,53348
49,30046740368,TRUE,2010-02-23T15:37:00,166.567,-66.665,53348,53348
50,30078742753,TRUE,2010-02-23T15:37:00,166.592,-66.676,53348,53348
51,30046740398,TRUE,2010-02-23T15:40:00,166.598,-66.68,53348,53348
52,30078742754,TRUE,2010-02-23T15:40:00,166.592,-66.677,53348,53348
53,30046740815,TRUE,2010-02-24T01:43:00,167.24,-66.702,53348,53348
54,30078742755,TRUE,2010-02-24T01:43:00,167.286,-66.716,53348,53348
55,30046740849,TRUE,2010-02-24T02:30:00,167.326,-66.71,53348,53348
56,30078742756,TRUE,2010-02-24T02:30:00,167.344,-66.722,53348,53348
57,30046741616,TRUE,2010-02-24T12:19:00,168.578,-67.223,53348,53348
58,30078742757,TRUE,2010-02-24T12:19:00,168.636,-67.233,53348,53348
59,30046741716,TRUE,2010-02-24T13:19:00,168.815,-67.295,53348,53348
60,30078742758,TRUE,2010-02-24T13:19:00,168.771,-67.286,53348,53348
61,30046741712,TRUE,2010-02-24T13:30:00,168.797,-67.296,53348,53348
62,30078742759,TRUE,2010-02-24T13:30:00,168.796,-67.296,53348,53348
63,30046741721,TRUE,2010-02-24T13:50:00,168.84,-67.351,53348,53348
64,30078742760,TRUE,2010-02-24T13:50:00,168.838,-67.313,53348,53348
65,30046742538,TRUE,2010-02-25T13:16:00,169.963,-68.258,53348,53348
66,30078742761,TRUE,2010-02-25T13:16:00,169.946,-68.258,53348,53348
67,30046742532,TRUE,2010-02-25T13:31:00,169.958,-68.267,53348,53348
68,30078742762,TRUE,2010-02-25T13:31:00,169.959,-68.267,53348,53348
69,30046742623,TRUE,2010-02-25T14:46:00,170.081,-68.287,53348,53348
70,30078742763,TRUE,2010-02-25T14:46:00,170.035,-68.292,53348,53348
71,30046742625,TRUE,2010-02-25T14:52:00,170.087,-68.285,53348,53348
72,30078742764,TRUE,2010-02-25T14:52:00,170.041,-68.294,53348,53348
73,30046742624,TRUE,2010-02-25T15:10:00,170.085,-68.275,53348,53348
74,30078742765,TRUE,2010-02-25T15:10:00,170.059,-68.299,53348,53348
75,30046742627,TRUE,2010-02-25T15:31:00,170.09,-68.241,53348,53348
76,30078742766,TRUE,2010-02-25T15:31:00,170.079,-68.305,53348,53348
77,30046742556,TRUE,2010-02-26T03:02:00,169.981,-68.277,53348,53348
78,30078742767,TRUE,2010-02-26T03:02:00,169.831,-68.297,53348,53348
79,30046742337,TRUE,2010-02-26T03:50:00,169.741,-68.299,53348,53348
80,30078742768,TRUE,2010-02-26T03:50:00,169.814,-68.297,53348,53348
81,30046742489,TRUE,2010-02-26T12:13:00,169.908,-68.325,53348,53348
82,30078742769,TRUE,2010-02-26T12:13:00,169.92,-68.327,53348,53348
83,30046741942,TRUE,2010-02-26T13:13:00,169.343,-68.515,53348,53348
84,30046742485,TRUE,2010-02-26T14:41:00,169.903,-68.354,53348,53348
85,30046742471,TRUE,2010-02-26T14:51:00,169.89,-68.333,53348,53348
86,30078742770,TRUE,2010-02-26T14:51:00,169.976,-68.335,53348,53348
87,30046742717,TRUE,2010-02-27T03:37:00,170.294,-68.252,53348,53348
88,30078742771,TRUE,2010-02-27T03:37:00,170.641,-68.268,53348,53348
89,30046742606,TRUE,2010-02-27T12:02:00,170.038,-68.387,53348,53348
90,30078742772,TRUE,2010-02-27T12:02:00,170.004,-68.381,53348,53348
91,30046742528,TRUE,2010-02-27T12:29:00,169.956,-68.381,53348,53348
92,30078742773,TRUE,2010-02-27T12:29:00,169.958,-68.39,53348,53348
93,30046742488,TRUE,2010-02-27T12:48:00,169.907,-68.397,53348,53348
94,30078742774,TRUE,2010-02-27T12:48:00,169.92,-68.398,53348,53348
95,30046742422,TRUE,2010-02-27T13:26:00,169.816,-68.399,53348,53348
96,30078742775,TRUE,2010-02-27T13:26:00,169.834,-68.417,53348,53348
97,30046742416,TRUE,2010-02-27T13:41:00,169.809,-68.429,53348,53348
98,30078742776,TRUE,2010-02-27T13:41:00,169.802,-68.423,53348,53348
99,30046742298,TRUE,2010-02-27T14:11:00,169.706,-68.433,53348,53348
100,30078742777,TRUE,2010-02-27T14:11:00,169.745,-68.422,53348,53348
101,30046742241,FALSE,2010-02-27T14:31:00,169.678,-68.43,53348,53348
102,30046742277,TRUE,2010-02-27T14:31:00,169.692,-68.406,53348,53348
103,30078742778,TRUE,2010-02-27T14:31:00,169.708,-68.418,53348,53348
104,30046742193,TRUE,2010-02-28T12:07:00,169.631,-68.359,53348,53348
105,30078742779,TRUE,2010-02-28T12:07:00,169.498,-68.349,53348,53348
106,30046741987,TRUE,2010-02-28T12:41:00,169.424,-68.336,53348,53348
107,30046742045,TRUE,2010-02-28T13:14:00,169.474,-68.349,53348,53348
108,30078742780,TRUE,2010-02-28T13:14:00,169.473,-68.349,53348,53348
109,30046742046,TRUE,2010-02-28T13:33:00,169.475,-68.381,53348,53348
110,30078742781,TRUE,2010-02-28T13:33:00,169.465,-68.35,53348,53348
111,30046741993,TRUE,2010-02-28T13:48:00,169.432,-68.353,53348,53348
112,30078742782,TRUE,2010-02-28T13:48:00,169.459,-68.35,53348,53348
113,30046741949,TRUE,2010-02-28T14:21:00,169.351,-68.347,53348,53348
114,30046741964,TRUE,2010-02-28T15:12:00,169.384,-68.346,53348,53348
115,30078742783,TRUE,2010-02-28T15:12:00,169.417,-68.353,53348,53348
116,30046741938,TRUE,2010-02-28T15:18:00,169.335,-68.333,53348,53348
117,30078742784,TRUE,2010-02-28T15:18:00,169.415,-68.353,53348,53348
118,30046741939,TRUE,2010-02-28T15:23:00,169.335,-68.365,53348,53348
119,30078742785,TRUE,2010-02-28T15:23:00,169.412,-68.354,53348,53348
120,30046741952,TRUE,2010-02-28T15:50:00,169.365,-68.366,53348,53348
121,30046741832,TRUE,2010-03-01T02:27:00,169.067,-68.4,53348,53348
122,30078742786,TRUE,2010-03-01T02:27:00,169.144,-68.412,53348,53348
123,30046741829,TRUE,2010-03-01T12:08:00,169.064,-68.508,53348,53348
124,30078742787,TRUE,2010-03-01T12:08:00,169.061,-68.508,53348,53348
125,30046741820,TRUE,2010-03-01T12:28:00,169.052,-68.514,53348,53348
126,30078742788,TRUE,2010-03-01T12:28:00,169.056,-68.511,53348,53348
127,30046741758,TRUE,2010-03-01T13:03:00,168.955,-68.462,53348,53348
128,30046741810,TRUE,2010-03-01T13:14:00,169.036,-68.521,53348,53348
129,30078742789,TRUE,2010-03-01T13:14:00,169.04,-68.518,53348,53348
130,30046741790,TRUE,2010-03-01T13:20:00,169.009,-68.517,53348,53348
131,30046741807,TRUE,2010-03-01T13:23:00,169.035,-68.519,53348,53348
132,30078742790,TRUE,2010-03-01T13:23:00,169.037,-68.519,53348,53348
133,30046741792,TRUE,2010-03-01T13:48:00,169.011,-68.513,53348,53348
134,30046741805,TRUE,2010-03-01T14:10:00,169.034,-68.515,53348,53348
135,30078742791,TRUE,2010-03-01T14:10:00,169.032,-68.517,53348,53348
136,30046741768,TRUE,2010-03-01T14:42:00,168.982,-68.482,53348,53348
137,30078742792,TRUE,2010-03-01T14:42:00,169.03,-68.516,53348,53348
138,30046741763,TRUE,2010-03-01T14:52:00,168.966,-68.526,53348,53348
139,30078742793,TRUE,2010-03-01T14:52:00,169.029,-68.516,53348,53348
140,30046741800,TRUE,2010-03-01T14:59:00,169.025,-68.511,53348,53348
141,30078742794,TRUE,2010-03-01T14:59:00,169.029,-68.516,53348,53348
142,30046741804,TRUE,2010-03-01T15:29:00,169.033,-68.52,53348,53348
143,30078742795,TRUE,2010-03-01T15:29:00,169.026,-68.517,53348,53348
144,30046741687,TRUE,2010-03-02T13:07:00,168.709,-68.806,53348,53348
145,30078742796,TRUE,2010-03-02T13:07:00,168.667,-68.789,53348,53348
146,30046741532,TRUE,2010-03-02T13:26:00,168.428,-68.787,53348,53348
147,30046741649,TRUE,2010-03-02T14:01:00,168.646,-68.825,53348,53348
148,30046741613,FALSE,2010-03-02T14:31:00,168.575,-68.799,53348,53348
149,30046741680,TRUE,2010-03-02T14:31:00,168.693,-68.828,53348,53348
150,30078742797,TRUE,2010-03-02T14:31:00,168.645,-68.802,53348,53348
151,30046741647,TRUE,2010-03-02T14:39:00,168.644,-68.804,53348,53348
152,30078742798,TRUE,2010-03-02T14:39:00,168.643,-68.804,53348,53348
153,30046741597,TRUE,2010-03-02T14:52:00,168.552,-68.773,53348,53348
154,30078742799,TRUE,2010-03-02T14:52:00,168.639,-68.806,53348,53348
155,30046741440,TRUE,2010-03-03T13:49:00,168.314,-68.919,53348,53348
156,30046741461,TRUE,2010-03-03T14:06:00,168.334,-68.909,53348,53348
157,30046741513,TRUE,2010-03-03T14:21:00,168.389,-68.876,53348,53348
158,30078742800,TRUE,2010-03-03T14:21:00,168.532,-68.937,53348,53348
159,30046741592,TRUE,2010-03-03T15:45:00,168.549,-68.961,53348,53348
160,30078742801,TRUE,2010-03-03T15:45:00,168.521,-68.947,53348,53348
161,30046741381,TRUE,2010-03-04T01:58:00,168.198,-68.925,53348,53348
162,30078742802,TRUE,2010-03-04T01:58:00,168.231,-68.929,53348,53348
163,30046741406,TRUE,2010-03-04T12:01:00,168.258,-68.878,53348,53348
164,30078742803,TRUE,2010-03-04T12:01:00,168.175,-68.822,53348,53348
165,30046741385,TRUE,2010-03-04T12:15:00,168.209,-68.821,53348,53348
166,30078742804,TRUE,2010-03-04T12:15:00,168.174,-68.82,53348,53348
167,30046741357,TRUE,2010-03-04T12:44:00,168.171,-68.814,53348,53348
168,30078742805,TRUE,2010-03-04T12:44:00,168.172,-68.814,53348,53348
169,30046741228,TRUE,2010-03-04T13:37:00,168.033,-68.823,53348,53348
170,30046741728,TRUE,2010-03-05T02:35:00,168.863,-68.747,53348,53348
171,30078742806,TRUE,2010-03-05T02:35:00,168.741,-68.75,53348,53348
172,30046741497,TRUE,2010-03-05T12:25:00,168.37,-68.935,53348,53348
173,30078742807,TRUE,2010-03-05T12:25:00,168.37,-68.908,53348,53348
174,30046741378,TRUE,2010-03-05T12:40:00,168.192,-68.891,53348,53348
175,30046741510,TRUE,2010-03-05T13:27:00,168.386,-68.942,53348,53348
176,30078742808,TRUE,2010-03-05T13:27:00,168.332,-68.92,53348,53348
177,30046741458,TRUE,2010-03-05T14:07:00,168.332,-68.941,53348,53348
178,30078742809,TRUE,2010-03-05T14:07:00,168.308,-68.926,53348,53348
179,30046741418,TRUE,2010-03-05T14:21:00,168.293,-68.923,53348,53348
180,30078742810,TRUE,2010-03-05T14:21:00,168.3,-68.929,53348,53348
181,30046741362,TRUE,2010-03-05T15:35:00,168.179,-68.904,53348,53348
182,30078742811,TRUE,2010-03-05T15:35:00,168.256,-68.937,53348,53348
183,30046741127,TRUE,2010-03-06T03:17:00,167.926,-69.059,53348,53348
184,30078742812,TRUE,2010-03-06T03:17:00,167.927,-69.059,53348,53348
185,30046741137,TRUE,2010-03-06T12:30:00,167.943,-69.142,53348,53348
186,30078742813,TRUE,2010-03-06T12:30:00,167.818,-69.152,53348,53348
187,30046741415,TRUE,2010-03-06T13:21:00,168.281,-69.214,53348,53348
188,30046741062,TRUE,2010-03-06T13:44:00,167.744,-69.165,53348,53348
189,30078742814,TRUE,2010-03-06T13:44:00,167.685,-69.166,53348,53348
190,30046741061,TRUE,2010-03-06T13:45:00,167.742,-69.167,53348,53348
191,30046740997,TRUE,2010-03-06T14:11:00,167.657,-69.175,53348,53348
192,30078742815,TRUE,2010-03-06T14:11:00,167.625,-69.169,53348,53348
193,30046740950,TRUE,2010-03-06T14:47:00,167.563,-69.172,53348,53348
194,30078742816,TRUE,2010-03-06T14:47:00,167.52,-69.17,53348,53348
195,30046740921,TRUE,2010-03-06T15:01:00,167.491,-69.159,53348,53348
196,30078742817,TRUE,2010-03-06T15:01:00,167.48,-69.17,53348,53348
197,30046740840,TRUE,2010-03-06T15:52:00,167.302,-69.166,53348,53348
198,30078742818,TRUE,2010-03-06T15:52:00,167.309,-69.167,53348,53348
199,30046740752,TRUE,2010-03-07T13:26:00,167.074,-69.203,53348,53348
200,30078742819,TRUE,2010-03-07T13:26:00,167.132,-69.246,53348,53348
201,30046740745,TRUE,2010-03-07T14:24:00,167.069,-69.218,53348,53348
202,30078742820,TRUE,2010-03-07T14:24:00,167.123,-69.253,53348,53348
203,30046740773,TRUE,2010-03-07T15:04:00,167.099,-69.242,53348,53348
204,30078742821,TRUE,2010-03-07T15:04:00,167.115,-69.259,53348,53348
205,30046740781,TRUE,2010-03-07T15:10:00,167.116,-69.261,53348,53348
206,30078742822,TRUE,2010-03-07T15:10:00,167.114,-69.26,53348,53348
207,30046740829,TRUE,2010-03-07T15:47:00,167.26,-69.243,53348,53348
208,30046740663,TRUE,2010-03-08T12:06:00,166.928,-69.297,53348,53348
209,30078742823,TRUE,2010-03-08T12:06:00,166.903,-69.326,53348,53348
210,30046740778,TRUE,2010-03-08T12:10:00,167.114,-69.362,53348,53348
211,30046740650,TRUE,2010-03-08T12:18:00,166.901,-69.327,53348,53348
212,30078742824,TRUE,2010-03-08T12:18:00,166.901,-69.327,53348,53348
213,30046740691,TRUE,2010-03-08T13:06:00,166.976,-69.321,53348,53348
214,30078742825,TRUE,2010-03-08T13:06:00,166.905,-69.325,53348,53348
215,30046740656,TRUE,2010-03-08T13:50:00,166.909,-69.31,53348,53348
216,30078742826,TRUE,2010-03-08T13:50:00,166.912,-69.323,53348,53348
217,30046740670,TRUE,2010-03-08T14:00:00,166.937,-69.301,53348,53348
218,30078742827,TRUE,2010-03-08T14:00:00,166.914,-69.323,53348,53348
219,30046740647,FALSE,2010-03-08T15:28:00,166.897,-69.313,53348,53348
220,30046740734,TRUE,2010-03-08T15:28:00,167.049,-69.353,53348,53348
221,30078742828,TRUE,2010-03-08T15:28:00,166.933,-69.321,53348,53348
222,30046741089,TRUE,2010-03-09T13:07:00,167.797,-69.481,53348,53348
223,30078742829,TRUE,2010-03-09T13:07:00,167.723,-69.495,53348,53348
224,30046741068,TRUE,2010-03-09T13:41:00,167.753,-69.482,53348,53348
225,30078742830,TRUE,2010-03-09T13:41:00,167.74,-69.502,53348,53348
226,30046740995,TRUE,2010-03-09T14:21:00,167.654,-69.453,53348,53348
227,30078742831,TRUE,2010-03-09T14:21:00,167.754,-69.513,53348,53348
228,30046740948,TRUE,2010-03-09T14:29:00,167.557,-69.467,53348,53348
229,30078742832,TRUE,2010-03-09T14:29:00,167.757,-69.516,53348,53348
230,30046741002,TRUE,2010-03-09T15:06:00,167.673,-69.674,53348,53348
231,30078742833,TRUE,2010-03-09T15:06:00,167.768,-69.528,53348,53348
232,30046741069,TRUE,2010-03-10T12:24:00,167.756,-70.044,53348,53348
233,30046741090,TRUE,2010-03-10T13:15:00,167.809,-69.984,53348,53348
234,30078742834,TRUE,2010-03-10T13:15:00,167.626,-69.863,53348,53348
235,30046740982,TRUE,2010-03-10T15:10:00,167.627,-69.865,53348,53348
236,30078742835,TRUE,2010-03-10T15:10:00,167.627,-69.865,53348,53348
237,30046740867,TRUE,2010-03-11T12:46:00,167.391,-69.796,53348,53348
238,30078742836,TRUE,2010-03-11T12:46:00,167.371,-69.813,53348,53348
239,30046740857,TRUE,2010-03-11T12:49:00,167.369,-69.813,53348,53348
240,30078742837,TRUE,2010-03-11T12:49:00,167.37,-69.813,53348,53348
241,30046740741,TRUE,2010-03-12T13:04:00,167.061,-69.696,53348,53348
242,30046741015,TRUE,2010-03-13T12:03:00,167.692,-69.931,53348,53348
243,30078742838,TRUE,2010-03-13T12:03:00,167.695,-69.932,53348,53348
244,30046741083,TRUE,2010-03-13T13:01:00,167.789,-69.96,53348,53348
245,30078742839,TRUE,2010-03-13T13:01:00,167.703,-69.936,53348,53348
246,30046741093,TRUE,2010-03-13T15:05:00,167.816,-69.972,53348,53348
247,30078742840,TRUE,2010-03-13T15:05:00,167.725,-69.949,53348,53348
248,30046741243,TRUE,2010-03-14T14:25:00,168.057,-70.025,53348,53348
249,30078742841,TRUE,2010-03-14T14:25:00,168.055,-70.024,53348,53348
250,30046740955,TRUE,2010-03-17T12:16:00,167.576,-69.641,53348,53348
251,30078742842,TRUE,2010-03-17T12:16:00,167.559,-69.635,53348,53348
252,30046740943,TRUE,2010-03-17T13:13:00,167.552,-69.631,53348,53348
253,30078742843,TRUE,2010-03-17T13:13:00,167.552,-69.631,53348,53348
254,30046740938,TRUE,2010-03-17T13:14:00,167.541,-69.61,53348,53348
255,30046740937,TRUE,2010-03-17T15:24:00,167.537,-69.654,53348,53348
256,30078742844,TRUE,2010-03-17T15:24:00,167.533,-69.632,53348,53348
257,30046740958,TRUE,2010-03-18T02:05:00,167.577,-69.652,53348,53348
258,30078742845,TRUE,2010-03-18T02:05:00,167.553,-69.648,53348,53348
259,30046740947,TRUE,2010-03-18T12:55:00,167.556,-69.635,53348,53348
260,30078742846,TRUE,2010-03-18T12:55:00,167.561,-69.633,53348,53348
261,30046740959,TRUE,2010-03-18T13:45:00,167.579,-69.627,53348,53348
262,30078742847,TRUE,2010-03-18T13:45:00,167.562,-69.631,53348,53348
263,30046741673,TRUE,2010-03-22T15:11:00,168.681,-68.988,53348,53348
264,30078742848,TRUE,2010-03-22T15:11:00,168.664,-68.985,53348,53348
265,30046742929,TRUE,2010-03-24T12:29:00,171.1,-67.826,53348,53348
266,30046740882,TRUE,2010-03-24T12:39:00,167.433,-67.494,53348,53348
267,30078742849,TRUE,2010-03-24T12:39:00,169.256,-67.712,53348,53348
268,30046742927,TRUE,2010-03-24T14:09:00,171.09,-67.875,53348,53348
269,30078742850,TRUE,2010-03-24T14:09:00,169.326,-67.666,53348,53348
270,30046732986,TRUE,2010-10-14T08:39:00,153.309,-26.663,53359,53359
271,30046733012,TRUE,2010-10-14T11:53:00,153.336,-26.723,53359,53359
272,30046739351,TRUE,2010-02-21T06:14:00,164.339,-66.944,53376,53376
273,30078742851,TRUE,2010-02-21T06:14:00,164.339,-66.944,53376,53376
274,30046739349,TRUE,2010-02-21T06:19:00,164.335,-66.965,53376,53376
275,30078742852,TRUE,2010-02-21T06:19:00,164.34,-66.944,53376,53376
276,30046739358,TRUE,2010-02-21T06:32:00,164.348,-66.954,53376,53376
277,30078742853,TRUE,2010-02-21T06:32:00,164.349,-66.946,53376,53376
278,30046739415,TRUE,2010-02-21T07:16:00,164.437,-66.96,53376,53376
279,30078742854,TRUE,2010-02-21T07:16:00,164.435,-66.956,53376,53376
280,30046739460,TRUE,2010-02-21T07:56:00,164.528,-66.95,53376,53376
281,30078742855,TRUE,2010-02-21T07:56:00,164.528,-66.951,53376,53376
282,30046739443,TRUE,2010-02-21T08:03:00,164.489,-66.938,53376,53376
283,30046739487,TRUE,2010-02-21T08:11:00,164.566,-66.949,53376,53376
284,30078742856,TRUE,2010-02-21T08:11:00,164.565,-66.949,53376,53376
285,30046739572,TRUE,2010-02-21T08:56:00,164.69,-66.949,53376,53376
286,30078742857,TRUE,2010-02-21T08:56:00,164.69,-66.951,53376,53376
287,30046739627,TRUE,2010-02-21T09:37:00,164.806,-66.957,53376,53376
288,30078742858,TRUE,2010-02-21T09:37:00,164.813,-66.953,53376,53376
289,30046739638,TRUE,2010-02-21T09:42:00,164.835,-66.961,53376,53376
290,30078742859,TRUE,2010-02-21T09:42:00,164.829,-66.953,53376,53376
291,30046739658,TRUE,2010-02-21T09:47:00,164.864,-66.934,53376,53376
292,30046739647,TRUE,2010-02-21T09:50:00,164.853,-66.951,53376,53376
293,30078742860,TRUE,2010-02-21T09:50:00,164.854,-66.953,53376,53376
294,30046739661,TRUE,2010-02-21T09:54:00,164.869,-66.945,53376,53376
295,30078742861,TRUE,2010-02-21T09:54:00,164.864,-66.952,53376,53376
296,30046739707,TRUE,2010-02-21T10:33:00,164.998,-66.963,53376,53376
297,30078742862,TRUE,2010-02-21T10:33:00,164.994,-66.958,53376,53376
298,30046739789,TRUE,2010-02-21T11:14:00,165.102,-66.941,53376,53376
299,30078742863,TRUE,2010-02-21T11:14:00,165.109,-66.939,53376,53376
300,30046739820,TRUE,2010-02-21T11:21:00,165.149,-66.945,53376,53376
301,30046739806,TRUE,2010-02-21T11:28:00,165.13,-66.94,53376,53376
302,30078742864,TRUE,2010-02-21T11:28:00,165.147,-66.933,53376,53376
303,30046739841,TRUE,2010-02-21T11:34:00,165.182,-66.918,53376,53376
304,30078742865,TRUE,2010-02-21T11:34:00,165.167,-66.929,53376,53376
305,30046739873,TRUE,2010-02-21T12:15:00,165.282,-66.928,53376,53376
306,30078742866,TRUE,2010-02-21T12:15:00,165.281,-66.928,53376,53376
307,30046739891,TRUE,2010-02-21T12:57:00,165.309,-66.937,53376,53376
308,30078742867,TRUE,2010-02-21T12:57:00,165.336,-66.937,53376,53376
309,30046739929,TRUE,2010-02-21T13:02:00,165.363,-66.939,53376,53376
310,30078742868,TRUE,2010-02-21T13:02:00,165.342,-66.938,53376,53376
311,30046739900,TRUE,2010-02-21T13:04:00,165.331,-66.947,53376,53376
312,30078742869,TRUE,2010-02-21T13:04:00,165.344,-66.938,53376,53376
313,30046739919,TRUE,2010-02-21T13:11:00,165.356,-66.919,53376,53376
314,30046739909,TRUE,2010-02-21T13:17:00,165.345,-66.926,53376,53376
315,30078742870,TRUE,2010-02-21T13:17:00,165.359,-66.94,53376,53376
316,30046739882,TRUE,2010-02-21T13:51:00,165.292,-66.927,53376,53376
317,30046739944,TRUE,2010-02-21T14:34:00,165.376,-66.933,53376,53376
318,30078742871,TRUE,2010-02-21T14:34:00,165.378,-66.944,53376,53376
319,30046739933,TRUE,2010-02-21T14:42:00,165.366,-66.94,53376,53376
320,30078742872,TRUE,2010-02-21T14:42:00,165.379,-66.945,53376,53376
321,30046739930,TRUE,2010-02-21T14:43:00,165.363,-66.944,53376,53376
322,30046739927,TRUE,2010-02-21T14:52:00,165.361,-66.97,53376,53376
323,30046739875,TRUE,2010-02-21T16:25:00,165.285,-66.897,53376,53376
324,30046739911,TRUE,2010-02-21T16:28:00,165.35,-66.948,53376,53376
325,30078742873,TRUE,2010-02-21T16:28:00,165.35,-66.948,53376,53376
326,30046740024,TRUE,2010-02-21T18:01:00,165.492,-66.997,53376,53376
327,30046739925,FALSE,2010-02-21T18:05:00,165.36,-66.946,53376,53376
328,30046739934,TRUE,2010-02-21T18:05:00,165.366,-66.942,53376,53376
329,30046739901,TRUE,2010-02-21T18:12:00,165.335,-66.949,53376,53376
330,30078742874,TRUE,2010-02-21T18:12:00,165.335,-66.949,53376,53376
331,30046739913,TRUE,2010-02-21T19:37:00,165.352,-66.993,53376,53376
332,30046739915,TRUE,2010-02-21T19:44:00,165.353,-66.982,53376,53376
333,30078742875,TRUE,2010-02-21T19:44:00,165.351,-66.982,53376,53376
334,30046739912,TRUE,2010-02-21T19:50:00,165.35,-66.983,53376,53376
335,30078742876,TRUE,2010-02-21T19:50:00,165.352,-66.983,53376,53376
336,30046740176,TRUE,2010-02-22T02:01:00,165.931,-67.071,53376,53376
337,30078742877,TRUE,2010-02-22T02:01:00,165.919,-67.072,53376,53376
338,30046740224,TRUE,2010-02-22T02:48:00,166.156,-67.114,53376,53376
339,30046740194,TRUE,2010-02-22T03:45:00,166.051,-67.095,53376,53376
340,30078742878,TRUE,2010-02-22T03:45:00,166.05,-67.095,53376,53376
341,30046740444,TRUE,2010-02-22T12:07:00,166.643,-67.29,53376,53376
342,30078742879,TRUE,2010-02-22T12:07:00,166.533,-67.248,53376,53376
343,30046740452,TRUE,2010-02-22T12:42:00,166.647,-67.233,53376,53376
344,30046740448,TRUE,2010-02-22T12:46:00,166.645,-67.247,53376,53376
345,30078742880,TRUE,2010-02-22T12:46:00,166.639,-67.245,53376,53376
346,30046740437,TRUE,2010-02-22T12:47:00,166.637,-67.246,53376,53376
347,30078742881,TRUE,2010-02-22T12:47:00,166.643,-67.245,53376,53376
348,30046740455,TRUE,2010-02-22T12:51:00,166.649,-67.232,53376,53376
349,30046740472,TRUE,2010-02-22T12:53:00,166.673,-67.243,53376,53376
